# Kerning | Font: Vergil-Regular | zones=9 supersample=10 smooth=40% round=1 mingap=1/2
# Basiswert LC (n+n): Ø299.9  |  Basiswert UC (O+O): Ø456.8
# Format: LinkerBuchstabe;RechterBuchstabe;Korrekturwert (LC/UC z<i>:Zonenwert,...)
# Korrektur = round(Basiswert - PaarDurchschnitt) | Negativ=enger, Positiv=weiter
M;f;-16 (mixed→LC z2:165.5,z3:372.3,z4:420,z5:364.8,z6:434.8,z7:510.4) [cap:min=165.5→149.9]
M;g;-40 (mixed→LC z2:230,z3:376.4,z4:324.6,z5:427.7)
M;h;1 (mixed→LC z2:148.5,z3:355.3,z4:403,z5:403,z6:403,z7:337.3) [cap:min=148.5→149.9]
M;i;-16 (mixed→LC z2:165.5,z3:372.3,z4:404.2,z5:343.5,z6:424.5,z7:394.9) [cap:min=165.5→149.9]
M;dotlessi;-16 (mixed→LC z2:165.5,z3:372.3,z4:404.2,z5:343.5) [cap:min=165.5→149.9]
M;j;26 (mixed→LC z2:124.4,z3:341.2,z4:387.2,z5:326.5,z6:407.5,z7:377.9) [cap:min=124.4→149.9]
M;uni0237;5 (mixed→LC z2:124.4,z3:341.2,z4:387.2,z5:326.5)
M;k;1 (mixed→LC z2:148.5,z3:355.3,z4:403,z5:403,z6:403,z7:337.3) [cap:min=148.5→149.9]
M;l;1 (mixed→LC z2:148.5,z3:355.3,z4:403,z5:403,z6:403,z7:337.3) [cap:min=148.5→149.9]
M;m;-16 (mixed→LC z2:165.5,z3:372.3,z4:404.2,z5:343.5) [cap:min=165.5→149.9]
M;n;-9 (mixed→LC z2:159.2,z3:371.7,z4:404.2,z5:365.1) [cap:min=159.2→149.9]
M;o;-23 (mixed→LC z2:276.4,z3:276.4,z4:315.3,z5:423.7)
M;p;-32 (mixed→LC z2:247.5,z3:355.9,z4:375.7,z5:347.5)
M;q;-21 (mixed→LC z2:273.6,z3:273.6,z4:313.2,z5:421.6)
M;r;-16 (mixed→LC z2:165.5,z3:372.3,z4:404.2,z5:337.5) [cap:min=165.5→149.9]
M;s;-17 (mixed→LC z2:173.1,z3:389.9,z4:348.4,z5:357.4)
M;germandbls;33 (mixed→LC z2:116.5,z3:323.3,z4:371,z5:334.2,z6:385.8,z7:461.4) [cap:min=116.5→149.9]
M;longs;33 (mixed→LC z2:116.5,z3:323.3,z4:371,z5:334.2,z6:385.8,z7:461.4) [cap:min=116.5→149.9]
M;t;-57 (mixed→LC z2:264.7,z3:338.9,z4:386,z5:349.2,z6:444.2)
M;u;-49 (mixed→LC z2:306.2,z3:356.2,z4:403,z5:330.7)
M;v;-115 (mixed→LC z2:472.3,z3:472.3,z4:411,z5:302.6)
M;w;-115 (mixed→LC z2:472.3,z3:472.3,z4:411,z5:302.6)
M;x;-6 (mixed→LC z2:155.6,z3:474.6,z4:413.4,z5:305) [cap:min=155.6→149.9]
M;y;-89 (mixed→LC z2:330.9,z3:498.9,z4:434.6,z5:291.5)
M;z;-38 (mixed→LC z2:198,z3:416.6,z4:423.3,z5:314.9)
M;s.fina;6 (mixed→LC z2:134.6,z3:340.6,z4:346,z5:356)
M;c_t;-112 (mixed→LC z2:270.6,z3:270.6,z4:319.4,z5:427.8,z6:536.2,z7:644.6)
M;s_i;33 (mixed→LC z2:116.5,z3:323.3,z4:371,z5:334.2,z6:391.3,z7:499.7) [cap:min=116.5→149.9]
M;s_s;33 (mixed→LC z2:116.5,z3:323.3,z4:371,z5:334.2,z6:384.7,z7:470.6) [cap:min=116.5→149.9]
M;s_t;33 (mixed→LC z2:116.5,z3:323.3,z4:371,z5:334.2,z6:387.4,z7:483.1) [cap:min=116.5→149.9]
M;zero;117 (UC z2:319.5,z3:319.5,z4:303.5,z5:298.4,z6:345.8,z7:454.2)
M;one;-151 (UC z2:378.9,z3:686,z4:734,z5:734,z6:632.2,z7:523.8) [cap:min=378.9→228.4]
M;two;36 (UC z2:192.8,z3:409.6,z4:565.1,z5:673.5,z6:672.1,z7:511) [cap:min=192.8→228.4]
M;three;-63 (UC z2:359.9,z3:359.9,z4:515.4,z5:623.8,z6:732.2,z7:530)
M;four;0 (UC z2:388.9,z3:388.9,z4:327.6,z5:436,z6:544.4,z7:652.8)
M;five;-6 (UC z2:355.4,z3:355.4,z4:510.9,z5:539.7,z6:489.6,z7:523.7)
M;six;72 (UC z2:330.2,z3:330.2,z4:319.6,z5:337.5,z6:440.3,z7:548.7)
M;seven;-57 (UC z2:402.8,z3:572.1,z4:690.2,z5:581.8,z6:473.4,z7:365)
M;eight;77 (UC z2:293.1,z3:293.1,z4:360.8,z5:469.2,z6:383.2,z7:477.2)
M;nine;43 (UC z2:330.4,z3:535.8,z4:474.5,z5:366.1,z6:334.8,z7:443.2)
M;zero.osf;-23 (mixed→LC z2:282.6,z3:282.6,z4:309.8,z5:418.2)
M;one.osf;-45 (mixed→LC z2:195.4,z3:398.6,z4:446,z5:378.6) [cap:min=195.4→149.9]
M;two.osf;37 (mixed→LC z2:112.7,z3:329.5,z4:485,z5:379.8) [cap:min=112.7→149.9]
M;three.osf;-101 (mixed→LC z2:376.3,z3:366.8,z4:522.3,z5:336.2)
M;four.osf;-240 (mixed→LC z2:389.8,z3:389.8,z4:545.3,z5:653.7,z6:762.1) [cap:min=389.8→149.9]
M;five.osf;-89 (mixed→LC z2:392.8,z3:392.8,z4:331.5,z5:439.9)
M;six.osf;-48 (mixed→LC z2:245.4,z3:245.4,z4:307.5,z5:415.9,z6:524.3)
M;seven.osf;-129 (mixed→LC z2:366.4,z3:527.2,z4:465.9,z5:357.5)
M;eight.osf;-56 (mixed→LC z2:244.8,z3:259.4,z4:414.9,z5:343.1,z6:381.7,z7:490.1)
M;nine.osf;-40 (mixed→LC z2:263.7,z3:263.7,z4:361,z5:469.4)
M;period;37 (mixed→LC z2:197.3,z3:328.9)
M;comma;22 (mixed→LC z2:228.4,z3:327)
M;colon;-38 (mixed→LC z2:199.1,z4:407.7,z5:405.6)
M;semicolon;-67 (mixed→LC z2:226,z3:362.2,z4:448,z5:430.7)
M;periodcentered;-131 (mixed→LC z4:418.8,z5:442.2)
M;hyphen;21 (mixed→LC z4:279)
M;endash;21 (mixed→LC z4:279)
M;emdash;21 (mixed→LC z4:279)
M;ampersand;-94 (mixed→LC z2:266.6,z3:266.6,z4:327.4,z5:435.8,z6:544.2,z7:522.5)
M;verticalbar;9 (mixed→LC z2:169.5,z3:277.9,z4:325,z5:325,z6:325,z7:325)
N;.notdef;-135 (mixed→LC z2:539.4,z3:431,z4:431,z5:431,z6:431,z7:343.5)
N;A;-103 (UC z2:394.2,z3:394.2,z4:502.6,z5:611,z6:719.4,z7:740.3)
N;B;69 (UC z2:384.3,z3:384.3,z4:437,z5:437,z6:437,z7:244.2)
N;C;20 (UC z2:665.2,z3:448.4,z4:340.8,z5:329.9,z6:408,z7:428.9)
N;D;68 (UC z2:389.9,z3:389.9,z4:437,z5:437,z6:437,z7:244.2)
N;E;70 (UC z2:384.3,z3:384.3,z4:437,z5:437,z6:437,z7:240.4)
N;F;68 (UC z2:389.9,z3:389.9,z4:437,z5:437,z6:437,z7:240.4)
N;G;20 (UC z2:665.2,z3:448.4,z4:340.8,z5:329.9,z6:408,z7:428.9)
N;H;68 (UC z2:389.9,z3:389.9,z4:437,z5:437,z6:437,z7:244.2)
N;I;68 (UC z2:389.9,z3:389.9,z4:437,z5:437,z6:437,z7:244.2)
N;J;55 (UC z2:427.3,z3:427.3,z4:437,z5:437,z6:437,z7:244.2)
N;K;68 (UC z2:389.9,z3:389.9,z4:437,z5:437,z6:437,z7:244.2)
N;L;68 (UC z2:389.9,z3:389.9,z4:437,z5:437,z6:437,z7:244.2)
N;M;45 (UC z2:410.7,z3:410.7,z4:446.6,z5:457.9,z6:469.2,z7:278.1)
N;N;55 (UC z2:421.2,z3:421.2,z4:442,z5:442,z6:442,z7:242.4)
N;O;20 (UC z2:663.4,z3:446.6,z4:340.1,z5:330.3,z6:409.6,z7:430.5)
N;P;55 (UC z2:417.4,z3:417.4,z4:437,z5:437,z6:437,z7:263.1)
N;Q;20 (UC z2:662.6,z3:445.8,z4:340.2,z5:330.3,z6:409.6,z7:430.5)
N;R;55 (UC z2:417.4,z3:417.4,z4:437,z5:437,z6:437,z7:263.1)
N;S;40 (UC z2:478.6,z3:445.6,z4:530,z5:421.6,z6:313.2,z7:311.9)
N;T;81 (UC z2:817.1,z3:668.8,z4:560.4,z5:452,z6:343.6,z7:147.7) [cap:min=147.7→228.4]
N;U;44 (UC z2:643.2,z3:426.4,z4:398,z5:398,z6:398,z7:214.6)
N;V;-20 (UC z2:985.9,z3:769.1,z4:660.7,z5:552.3,z6:443.9,z7:248) [cap:min=248→228.4]
N;W;-20 (UC z2:915,z3:739,z4:658.9,z5:552.7,z6:444.3,z7:248.4) [cap:min=248.4→228.4]
N;X;-24 (UC z2:439.8,z3:439.8,z4:548.2,z5:656.6,z6:558.1,z7:252.2) [cap:min=252.2→228.4]
N;Y;-8 (UC z2:769.9,z3:757.6,z4:649.2,z5:540.8,z6:432.4,z7:236.5) [cap:min=236.5→228.4]
N;Z;32 (UC z2:411.9,z3:423.4,z4:603.7,z5:507.7,z6:399.3,z7:203.4)
N;Z.alt;18 (UC z2:710.7,z3:493.9,z4:514.8,z5:406.4,z6:298,z7:210.5)
N;a;-131 (mixed→LC z2:443.8,z3:385.3,z4:493.7,z5:402.4)
N;ae;-97 (mixed→LC z2:413.8,z3:336.4,z4:444.8,z5:391.1)
N;b;-54 (mixed→LC z2:573.8,z3:357,z4:357,z5:357,z6:357,z7:204.3) [cap:min=204.3→149.9]
N;c;-71 (mixed→LC z2:505.5,z3:288.7,z4:290.3,z5:398.7)
N;d;-117 (mixed→LC z2:508.3,z3:291.5,z4:284.4,z5:392.8,z6:501.2,z7:522.1)
N;e;-70 (mixed→LC z2:510.6,z3:293.8,z4:283.8,z5:392.2)
N;f;-86 (mixed→LC z2:400.4,z3:390.4,z4:391,z5:335.8,z6:405.8,z7:393.9)
N;g;-89 (mixed→LC z2:464.9,z3:394.5,z4:295.6,z5:398.7)
N;h;-50 (mixed→LC z2:383.4,z3:373.4,z4:374,z5:374,z6:374,z7:220.8)
N;i;-59 (mixed→LC z2:400.4,z3:390.4,z4:375.2,z5:314.5,z6:395.5,z7:278.4)
N;dotlessi;-70 (mixed→LC z2:400.4,z3:390.4,z4:375.2,z5:314.5)
N;j;-36 (mixed→LC z2:359.3,z3:359.3,z4:358.2,z5:297.5,z6:378.5,z7:261.4)
N;uni0237;-44 (mixed→LC z2:359.3,z3:359.3,z4:358.2,z5:297.5)
N;k;-50 (mixed→LC z2:383.4,z3:373.4,z4:374,z5:374,z6:374,z7:220.8)
N;l;-50 (mixed→LC z2:383.4,z3:373.4,z4:374,z5:374,z6:374,z7:220.8)
N;m;-70 (mixed→LC z2:400.4,z3:390.4,z4:375.2,z5:314.5)
N;n;-74 (mixed→LC z2:394.1,z3:389.8,z4:375.2,z5:336.1)
N;o;-72 (mixed→LC z2:511.3,z3:294.5,z4:286.3,z5:394.7)
N;p;-81 (mixed→LC z2:482.4,z3:374,z4:346.7,z5:318.5)
N;q;-69 (mixed→LC z2:508.5,z3:291.7,z4:284.2,z5:392.6)
N;r;-69 (mixed→LC z2:400.4,z3:390.4,z4:375.2,z5:308.5)
N;s;-66 (mixed→LC z2:408,z3:408,z4:319.4,z5:328.4)
N;germandbls;-40 (mixed→LC z2:351.4,z3:341.4,z4:342,z5:305.2,z6:356.8,z7:344.9)
N;longs;-40 (mixed→LC z2:351.4,z3:341.4,z4:342,z5:305.2,z6:356.8,z7:344.9)
N;t;-90 (mixed→LC z2:499.6,z3:357,z4:357,z5:320.2,z6:415.2)
N;u;-98 (mixed→LC z2:541.1,z3:374.3,z4:374,z5:301.7)
N;v;-124 (mixed→LC z2:707.2,z3:490.4,z4:382,z5:273.6) [cap:min=273.6→149.9]
N;w;-124 (mixed→LC z2:707.2,z3:490.4,z4:382,z5:273.6) [cap:min=273.6→149.9]
N;x;-86 (mixed→LC z2:390.5,z3:492.7,z4:384.4,z5:276)
N;y;-113 (mixed→LC z2:565.8,z3:517,z4:405.6,z5:262.5) [cap:min=262.5→149.9]
N;z;-87 (mixed→LC z2:432.9,z3:434.7,z4:394.3,z5:285.9)
N;s.fina;-43 (mixed→LC z2:369.5,z3:358.7,z4:317,z5:327)
N;c_t;-120 (mixed→LC z2:505.5,z3:288.7,z4:290.4,z5:398.8,z6:507.2,z7:528.1)
N;s_i;-48 (mixed→LC z2:351.4,z3:341.4,z4:342,z5:305.2,z6:362.3,z7:383.2)
N;s_s;-42 (mixed→LC z2:351.4,z3:341.4,z4:342,z5:305.2,z6:355.7,z7:354.1)
N;s_t;-44 (mixed→LC z2:351.4,z3:341.4,z4:342,z5:305.2,z6:358.4,z7:366.6)
N;zero;108 (UC z2:554.4,z3:337.6,z4:274.5,z5:269.4,z6:316.8,z7:337.7)
N;one;-166 (UC z2:613.8,z3:704.1,z4:705,z5:705,z6:603.2,z7:407.3)
N;two;-55 (UC z2:427.7,z3:427.7,z4:536.1,z5:644.5,z6:643.1,z7:394.5)
N;three;-72 (UC z2:594.8,z3:378,z4:486.4,z5:594.8,z6:703.2,z7:413.5)
N;four;-8 (UC z2:623.8,z3:407,z4:298.6,z5:407,z6:515.4,z7:536.3)
N;five;-14 (UC z2:590.3,z3:373.5,z4:481.9,z5:510.7,z6:460.6,z7:407.2)
N;six;64 (UC z2:565.1,z3:348.3,z4:290.6,z5:308.5,z6:411.3,z7:432.2)
N;seven;-20 (UC z2:637.7,z3:590.2,z4:661.2,z5:552.8,z6:444.4,z7:248.5) [cap:min=248.5→228.4]
N;eight;69 (UC z2:528,z3:311.2,z4:331.8,z5:440.2,z6:354.2,z7:360.7)
N;nine;34 (UC z2:565.3,z3:553.9,z4:445.5,z5:337.1,z6:305.8,z7:326.7)
N;zero.osf;-72 (mixed→LC z2:517.5,z3:300.7,z4:280.8,z5:389.2)
N;one.osf;-104 (mixed→LC z2:430.3,z3:416.7,z4:417,z5:349.6)
N;two.osf;-76 (mixed→LC z2:347.6,z3:347.6,z4:456,z5:350.8)
N;three.osf;-149 (mixed→LC z2:611.2,z3:384.9,z4:493.3,z5:307.2)
N;four.osf;-258 (mixed→LC z2:624.7,z3:407.9,z4:516.3,z5:624.7,z6:733.1) [cap:min=407.9→149.9]
N;five.osf;-138 (mixed→LC z2:627.7,z3:410.9,z4:302.5,z5:410.9)
N;six.osf;-81 (mixed→LC z2:480.3,z3:263.5,z4:278.5,z5:386.9,z6:495.3)
N;seven.osf;-178 (mixed→LC z2:601.3,z3:545.3,z4:436.9,z5:328.5)
N;eight.osf;-64 (mixed→LC z2:479.7,z3:277.5,z4:385.9,z5:314.1,z6:352.7,z7:373.6)
N;nine.osf;-88 (mixed→LC z2:498.6,z3:281.8,z4:332,z5:440.4)
N;period;-90 (mixed→LC z2:432.2,z3:347)
N;comma;-104 (mixed→LC z2:463.3,z3:345.1)
N;colon;-97 (mixed→LC z2:434,z4:378.7,z5:376.6)
N;semicolon;-116 (mixed→LC z2:460.9,z3:380.3,z4:419,z5:401.7)
N;periodcentered;-102 (mixed→LC z4:389.8,z5:413.2)
N;hyphen;50 (mixed→LC z4:250)
N;endash;50 (mixed→LC z4:250)
N;emdash;50 (mixed→LC z4:250)
N;ampersand;-102 (mixed→LC z2:501.5,z3:284.7,z4:298.4,z5:406.8,z6:515.2,z7:406)
N;verticalbar;0 (mixed→LC z2:404.4,z3:296,z4:296,z5:296,z6:296,z7:208.5)
O;.notdef;-155 (mixed→LC z2:584,z3:475.6,z4:367.2,z5:351.5,z6:420.2,z7:528.6)
O;A;-124 (UC z2:438.8,z3:438.8,z4:438.8,z5:531.5,z6:708.6,z7:925.4)
O;B;49 (UC z2:428.9,z3:428.9,z4:373.2,z5:357.5,z6:426.2,z7:429.3)
O;C;0 (UC z2:709.8,z3:493,z4:277,z5:250.4,z6:397.2,z7:614)
O;D;48 (UC z2:434.5,z3:434.5,z4:373.2,z5:357.5,z6:426.2,z7:429.3)
O;E;50 (UC z2:428.9,z3:428.9,z4:373.2,z5:357.5,z6:426.2,z7:425.5)
O;F;48 (UC z2:434.5,z3:434.5,z4:373.2,z5:357.5,z6:426.2,z7:425.5)
O;G;0 (UC z2:709.8,z3:493,z4:277,z5:250.4,z6:397.2,z7:614)
O;H;48 (UC z2:434.5,z3:434.5,z4:373.2,z5:357.5,z6:426.2,z7:429.3)
O;I;48 (UC z2:434.5,z3:434.5,z4:373.2,z5:357.5,z6:426.2,z7:429.3)
O;J;35 (UC z2:471.9,z3:471.9,z4:373.2,z5:357.5,z6:426.2,z7:429.3)
O;K;48 (UC z2:434.5,z3:434.5,z4:373.2,z5:357.5,z6:426.2,z7:429.3)
O;L;48 (UC z2:434.5,z3:434.5,z4:373.2,z5:357.5,z6:426.2,z7:429.3)
O;M;25 (UC z2:455.3,z3:455.3,z4:382.8,z5:378.4,z6:458.4,z7:463.2)
O;N;35 (UC z2:465.8,z3:465.8,z4:378.2,z5:362.5,z6:431.2,z7:427.5)
O;O;0 (UC z2:708,z3:491.2,z4:276.3,z5:250.8,z6:398.8,z7:615.6)
O;P;35 (UC z2:462,z3:462,z4:373.2,z5:357.5,z6:426.2,z7:448.2)
O;Q;0 (UC z2:707.2,z3:490.4,z4:276.4,z5:250.8,z6:398.8,z7:615.6)
O;R;35 (UC z2:462,z3:462,z4:373.2,z5:357.5,z6:426.2,z7:448.2)
O;S;20 (UC z2:523.2,z3:490.2,z4:466.2,z5:342.1,z6:302.4,z7:497)
O;T;-62 (UC z2:861.7,z3:713.4,z4:496.6,z5:372.5,z6:332.8,z7:332.8)
O;U;24 (UC z2:687.8,z3:471,z4:334.2,z5:318.5,z6:387.2,z7:399.7)
O;V;-173 (UC z2:1030.5,z3:813.7,z4:596.9,z5:472.8,z6:433.1,z7:433.1)
O;W;-156 (UC z2:959.6,z3:783.6,z4:595.1,z5:473.2,z6:433.5,z7:433.5)
O;X;-46 (UC z2:484.4,z3:484.4,z4:484.4,z5:577.1,z6:547.3,z7:437.3)
O;Y;-128 (UC z2:814.5,z3:802.2,z4:585.4,z5:461.3,z6:421.6,z7:421.6)
O;Z;12 (UC z2:456.5,z3:468,z4:539.9,z5:428.2,z6:388.5,z7:388.5)
O;Z.alt;-2 (UC z2:755.3,z3:538.5,z4:451,z5:326.9,z6:287.2,z7:395.6)
O;a;-118 (mixed→LC z2:488.4,z3:429.9,z4:429.9,z5:322.9)
O;ae;-83 (mixed→LC z2:458.4,z3:381,z4:381,z5:311.6)
O;b;-88 (mixed→LC z2:618.4,z3:401.6,z4:293.2,z5:277.5,z6:346.2,z7:389.4)
O;c;-57 (mixed→LC z2:550.1,z3:333.3,z4:226.5,z5:319.2)
O;d;-71 (mixed→LC z2:552.9,z3:336.1,z4:220.6,z5:313.3,z6:490.4,z7:707.2) [cap:min=220.6→149.9]
O;e;-57 (mixed→LC z2:555.2,z3:338.4,z4:220,z5:312.7)
O;f;-106 (mixed→LC z2:445,z3:435,z4:327.2,z5:256.3,z6:395,z7:579)
O;g;-75 (mixed→LC z2:509.5,z3:439.1,z4:231.8,z5:319.2)
O;h;-70 (mixed→LC z2:428,z3:418,z4:310.2,z5:294.5,z6:363.2,z7:405.9)
O;i;-79 (mixed→LC z2:445,z3:435,z4:311.4,z5:235,z6:384.7,z7:463.5)
O;dotlessi;-57 (mixed→LC z2:445,z3:435,z4:311.4,z5:235)
O;j;-56 (mixed→LC z2:403.9,z3:403.9,z4:294.4,z5:218,z6:367.7,z7:446.5)
O;uni0237;-30 (mixed→LC z2:403.9,z3:403.9,z4:294.4,z5:218)
O;k;-70 (mixed→LC z2:428,z3:418,z4:310.2,z5:294.5,z6:363.2,z7:405.9)
O;l;-70 (mixed→LC z2:428,z3:418,z4:310.2,z5:294.5,z6:363.2,z7:405.9)
O;m;-57 (mixed→LC z2:445,z3:435,z4:311.4,z5:235)
O;n;-60 (mixed→LC z2:438.7,z3:434.4,z4:311.4,z5:256.6)
O;o;-58 (mixed→LC z2:555.9,z3:339.1,z4:222.5,z5:315.2)
O;p;-67 (mixed→LC z2:527,z3:418.6,z4:282.9,z5:239)
O;q;-56 (mixed→LC z2:553.1,z3:336.3,z4:220.4,z5:313.1)
O;r;-55 (mixed→LC z2:445,z3:435,z4:311.4,z5:229)
O;s;-53 (mixed→LC z2:452.6,z3:452.6,z4:255.6,z5:248.9)
O;germandbls;-60 (mixed→LC z2:396,z3:386,z4:278.2,z5:225.7,z6:346,z7:530)
O;longs;-60 (mixed→LC z2:396,z3:386,z4:278.2,z5:225.7,z6:346,z7:530)
O;t;-77 (mixed→LC z2:544.2,z3:401.6,z4:293.2,z5:240.7,z6:404.4)
O;u;-72 (mixed→LC z2:585.7,z3:418.9,z4:310.2,z5:222.2) [cap:min=222.2→149.9]
O;v;-44 (mixed→LC z2:751.8,z3:535,z4:318.2,z5:194.1) [cap:min=194.1→149.9]
O;w;-44 (mixed→LC z2:751.8,z3:535,z4:318.2,z5:194.1) [cap:min=194.1→149.9]
O;x;-47 (mixed→LC z2:435.1,z3:537.3,z4:320.6,z5:196.5) [cap:min=196.5→149.9]
O;y;-33 (mixed→LC z2:610.4,z3:561.6,z4:341.8,z5:183) [cap:min=183→149.9]
O;z;-56 (mixed→LC z2:477.5,z3:479.3,z4:330.5,z5:206.4) [cap:min=206.4→149.9]
O;s.fina;-30 (mixed→LC z2:414.1,z3:403.3,z4:253.2,z5:247.5)
O;c_t;-77 (mixed→LC z2:550.1,z3:333.3,z4:226.6,z5:319.3,z6:496.4,z7:713.2) [cap:min=226.6→149.9]
O;s_i;-68 (mixed→LC z2:396,z3:386,z4:278.2,z5:225.7,z6:351.5,z7:568.3)
O;s_s;-62 (mixed→LC z2:396,z3:386,z4:278.2,z5:225.7,z6:344.9,z7:539.2)
O;s_t;-64 (mixed→LC z2:396,z3:386,z4:278.2,z5:225.7,z6:347.6,z7:551.7)
O;zero;88 (UC z2:599,z3:382.2,z4:210.7,z5:189.9,z6:306,z7:522.8)
O;one;-186 (UC z2:658.4,z3:748.7,z4:641.2,z5:625.5,z6:592.4,z7:592.4)
O;two;-76 (UC z2:472.3,z3:472.3,z4:472.3,z5:565,z6:632.3,z7:579.6)
O;three;-92 (UC z2:639.4,z3:422.6,z4:422.6,z5:515.3,z6:692.4,z7:598.6)
O;four;-6 (UC z2:668.4,z3:451.6,z4:234.8,z5:327.5,z6:504.6,z7:721.4) [cap:min=234.8→228.4]
O;five;-34 (UC z2:634.9,z3:418.1,z4:418.1,z5:431.2,z6:449.8,z7:592.3)
O;six;44 (UC z2:609.7,z3:392.9,z4:226.8,z5:229,z6:400.5,z7:617.3)
O;seven;-86 (UC z2:682.3,z3:634.8,z4:597.4,z5:473.3,z6:433.6,z7:433.6)
O;eight;49 (UC z2:572.6,z3:355.8,z4:268,z5:360.7,z6:343.4,z7:545.8)
O;nine;14 (UC z2:609.9,z3:598.5,z4:381.7,z5:257.6,z6:295,z7:511.8)
O;zero.osf;-59 (mixed→LC z2:562.1,z3:345.3,z4:217,z5:309.7)
O;one.osf;-90 (mixed→LC z2:474.9,z3:461.3,z4:353.2,z5:270.1)
O;two.osf;-62 (mixed→LC z2:392.2,z3:392.2,z4:392.2,z5:271.3)
O;three.osf;-78 (mixed→LC z2:655.8,z3:429.5,z4:429.5,z5:227.7) [cap:min=227.7→149.9]
O;four.osf;-269 (mixed→LC z2:669.3,z3:452.5,z4:452.5,z5:545.2,z6:722.3)
O;five.osf;-89 (mixed→LC z2:672.3,z3:455.5,z4:238.7,z5:331.4) [cap:min=238.7→149.9]
O;six.osf;-65 (mixed→LC z2:524.9,z3:308.1,z4:214.7,z5:307.4,z6:484.5) [cap:min=214.7→149.9]
O;seven.osf;-99 (mixed→LC z2:645.9,z3:589.9,z4:373.1,z5:249) [cap:min=249→149.9]
O;eight.osf;-84 (mixed→LC z2:524.3,z3:322.1,z4:322.1,z5:234.6,z6:341.9,z7:558.7)
O;nine.osf;-75 (mixed→LC z2:543.2,z3:326.4,z4:268.2,z5:360.9)
O;period;-134 (mixed→LC z2:476.8,z3:391.6)
O;comma;-149 (mixed→LC z2:507.9,z3:389.7)
O;colon;-64 (mixed→LC z2:478.6,z4:314.9,z5:297.1)
O;semicolon;-102 (mixed→LC z2:505.5,z3:424.9,z4:355.2,z5:322.2)
O;periodcentered;-30 (mixed→LC z4:326,z5:333.7)
O;hyphen;114 (mixed→LC z4:186.2)
O;endash;114 (mixed→LC z4:186.2)
O;emdash;114 (mixed→LC z4:186.2)
O;ampersand;-85 (mixed→LC z2:546.1,z3:329.3,z4:234.6,z5:327.3,z6:504.4,z7:591.1) [cap:min=234.6→149.9]
O;verticalbar;-20 (mixed→LC z2:449,z3:340.6,z4:232.2,z5:216.5,z6:285.2,z7:393.6)
P;.notdef;-137 (mixed→LC z2:660.3,z3:551.9,z4:443.5,z5:335.1,z6:286.7,z7:395.1) [cap:min=286.7→149.9]
P;A;-114 (UC z2:515.1,z3:515.1,z4:515.1,z5:515.1,z6:575.1,z7:791.9)
P;B;59 (UC z2:505.2,z3:505.2,z4:449.5,z5:341.1,z6:292.7,z7:295.8)
P;C;9 (UC z2:786.1,z3:569.3,z4:353.3,z5:234,z6:263.7,z7:480.5)
P;D;57 (UC z2:510.8,z3:510.8,z4:449.5,z5:341.1,z6:292.7,z7:295.8)
P;E;59 (UC z2:505.2,z3:505.2,z4:449.5,z5:341.1,z6:292.7,z7:292)
P;F;57 (UC z2:510.8,z3:510.8,z4:449.5,z5:341.1,z6:292.7,z7:292)
P;G;9 (UC z2:786.1,z3:569.3,z4:353.3,z5:234,z6:263.7,z7:480.5)
P;H;57 (UC z2:510.8,z3:510.8,z4:449.5,z5:341.1,z6:292.7,z7:295.8)
P;I;57 (UC z2:510.8,z3:510.8,z4:449.5,z5:341.1,z6:292.7,z7:295.8)
P;J;44 (UC z2:548.2,z3:548.2,z4:449.5,z5:341.1,z6:292.7,z7:295.8)
P;K;57 (UC z2:510.8,z3:510.8,z4:449.5,z5:341.1,z6:292.7,z7:295.8)
P;L;57 (UC z2:510.8,z3:510.8,z4:449.5,z5:341.1,z6:292.7,z7:295.8)
P;M;34 (UC z2:531.6,z3:531.6,z4:459.1,z5:362,z6:324.9,z7:329.7)
P;N;44 (UC z2:542.1,z3:542.1,z4:454.5,z5:346.1,z6:297.7,z7:294)
P;O;9 (UC z2:784.3,z3:567.5,z4:352.6,z5:234.4,z6:265.3,z7:482.1)
P;P;44 (UC z2:538.3,z3:538.3,z4:449.5,z5:341.1,z6:292.7,z7:314.7)
P;Q;9 (UC z2:783.5,z3:566.7,z4:352.7,z5:234.4,z6:265.3,z7:482.1)
P;R;44 (UC z2:538.3,z3:538.3,z4:449.5,z5:341.1,z6:292.7,z7:314.7)
P;S;29 (UC z2:599.5,z3:566.5,z4:542.5,z5:325.7,z6:168.9,z7:363.5)
P;T;29 (UC z2:938,z3:789.7,z4:572.9,z5:356.1,z6:199.3,z7:199.3) [cap:min=199.3→228.4]
P;U;33 (UC z2:764.1,z3:547.3,z4:410.5,z5:302.1,z6:253.7,z7:266.2)
P;V;-71 (UC z2:1106.8,z3:890,z4:673.2,z5:456.4,z6:299.6,z7:299.6) [cap:min=299.6→228.4]
P;W;-72 (UC z2:1035.9,z3:859.9,z4:671.4,z5:456.8,z6:300,z7:300) [cap:min=300→228.4]
P;X;-37 (UC z2:560.7,z3:560.7,z4:560.7,z5:560.7,z6:413.8,z7:303.8)
P;Y;-60 (UC z2:890.8,z3:878.5,z4:661.7,z5:444.9,z6:288.1,z7:288.1) [cap:min=288.1→228.4]
P;Z;21 (UC z2:532.8,z3:544.3,z4:616.2,z5:411.8,z6:255,z7:255)
